Tahun;Bulan;Negara;Komoditas;Volume;Tabel Harga
2017;January;NETHERLANDS;Tembakau;16200.0;1.06
2017;February;NETHERLANDS;Tembakau;79200.0;2.35
2017;March;NETHERLANDS;Tembakau;20712.68;17.05
2017;April;NETHERLANDS;Tembakau;3232.98;62.21
2017;May;NETHERLANDS;Tembakau;4834.04;71.7
2017;June;NETHERLANDS;Tembakau;46076.43;5.14
2017;July;NETHERLANDS;Tembakau;42822.79;9.67
2017;August;NETHERLANDS;Tembakau;18605.97;16.55
2017;September;NETHERLANDS;Tembakau;2086.06;109.53
2017;October;NETHERLANDS;Tembakau;11728.68;20.6
2017;November;NETHERLANDS;Tembakau;102443.77;5.64
2017;December;NETHERLANDS;Tembakau;3627.97;125.16
2017;January;NEW ZEALAND;Tembakau;90.0;36.89
2017;February;NEW ZEALAND;Tembakau;90.0;36.89
2017;March;NEW ZEALAND;Tembakau;90.0;36.89
2017;April;NEW ZEALAND;Tembakau;90.0;36.89
2017;May;NEW ZEALAND;Tembakau;90.0;36.89
2017;June;NEW ZEALAND;Tembakau;90.0;36.89
2017;July;NEW ZEALAND;Tembakau;90.0;36.89
2017;August;NEW ZEALAND;Tembakau;90.0;36.89
2017;September;NEW ZEALAND;Tembakau;90.0;36.89
2017;October;NEW ZEALAND;Tembakau;90.0;36.89
2017;November;NEW ZEALAND;Tembakau;90.0;36.89
2017;December;NEW ZEALAND;Tembakau;90.0;36.89
2017;January;NICARAGUA;Tembakau;17471.1;8.5
2017;February;NICARAGUA;Tembakau;18000.0;10.78
2017;March;NICARAGUA;Tembakau;30390.9;10.120000000000001
2017;April;NICARAGUA;Tembakau;30390.9;10.120000000000001
2017;May;NICARAGUA;Tembakau;18000.0;13.72
2017;June;NICARAGUA;Tembakau;90000.0;9.44
2017;July;NICARAGUA;Tembakau;18000.0;5.15
2017;August;NICARAGUA;Tembakau;34419.1;8.85
2017;September;NICARAGUA;Tembakau;9030.0;10.03
2017;October;NICARAGUA;Tembakau;18000.0;10.21
2017;November;NICARAGUA;Tembakau;30390.9;10.120000000000001
2017;December;NICARAGUA;Tembakau;30390.9;10.120000000000001
2017;January;PHILIPPINES;Tembakau;31110.0;15.25
2017;February;PHILIPPINES;Tembakau;91141.6;2.49
2017;March;PHILIPPINES;Tembakau;135942.3;1.92
2017;April;PHILIPPINES;Tembakau;31110.0;15.25
2017;May;PHILIPPINES;Tembakau;68904.7;9.36
2017;June;PHILIPPINES;Tembakau;3772.0;125.77
2017;July;PHILIPPINES;Tembakau;34865.5;2.56
2017;August;PHILIPPINES;Tembakau;15099.0;3.6
2017;September;PHILIPPINES;Tembakau;25600.0;15.95
2017;October;PHILIPPINES;Tembakau;15399.0;3.84
2017;November;PHILIPPINES;Tembakau;45297.0;3.6
2017;December;PHILIPPINES;Tembakau;31110.0;15.25
2017;January;POLAND;Tembakau;19720.0;4.24
2017;February;POLAND;Tembakau;19720.0;4.24
2017;March;POLAND;Tembakau;55.0;14.74
2017;April;POLAND;Tembakau;19720.0;4.24
2017;May;POLAND;Tembakau;54000.0;3.0
2017;June;POLAND;Tembakau;19720.0;4.24
2017;July;POLAND;Tembakau;19720.0;4.24
2017;August;POLAND;Tembakau;19720.0;4.24
2017;September;POLAND;Tembakau;19720.0;4.24
2017;October;POLAND;Tembakau;19720.0;4.24
2017;November;POLAND;Tembakau;19720.0;4.24
2017;December;POLAND;Tembakau;19720.0;4.24
2017;January;ROMANIA;Tembakau;40320.0;0.4
2017;February;ROMANIA;Tembakau;40320.0;0.4
2017;March;ROMANIA;Tembakau;40320.0;0.4
2017;April;ROMANIA;Tembakau;40320.0;0.4
2017;May;ROMANIA;Tembakau;40320.0;0.4
2017;June;ROMANIA;Tembakau;40320.0;0.4
2017;July;ROMANIA;Tembakau;40320.0;0.4
2017;August;ROMANIA;Tembakau;40320.0;0.4
2017;September;ROMANIA;Tembakau;40320.0;0.4
2017;October;ROMANIA;Tembakau;40320.0;0.4
2017;November;ROMANIA;Tembakau;40320.0;0.4
2017;December;ROMANIA;Tembakau;40320.0;0.4
2017;January;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;February;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;March;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;April;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;May;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;June;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;July;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;August;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;September;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;October;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;November;RUSSIA FEDERATION;Tembakau;20000.0;1.125
2017;December;RUSSIA FEDERATION;Tembakau;20000.0;0.9
2017;January;SENEGAL;Tembakau;32000.0;1.08
2017;February;SENEGAL;Tembakau;32000.0;1.08
2017;March;SENEGAL;Tembakau;32000.0;1.08
2017;April;SENEGAL;Tembakau;32000.0;1.08
2017;May;SENEGAL;Tembakau;32000.0;1.08
2017;June;SENEGAL;Tembakau;32000.0;1.08
2017;July;SENEGAL;Tembakau;32000.0;1.08
2017;August;SENEGAL;Tembakau;32000.0;1.08
2017;September;SENEGAL;Tembakau;32000.0;1.08
2017;October;SENEGAL;Tembakau;32000.0;1.08
2017;November;SENEGAL;Tembakau;32000.0;1.08
2017;December;SENEGAL;Tembakau;32000.0;1.08
2017;January;SINGAPORE;Tembakau;26000.0;1.8
2017;February;SINGAPORE;Tembakau;16100.0;5.5
2017;March;SINGAPORE;Tembakau;10360.0;0.33
2017;April;SINGAPORE;Tembakau;17820.0;1.75
2017;May;SINGAPORE;Tembakau;52430.0;0.79
2017;June;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;July;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;August;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;September;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;October;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;November;SINGAPORE;Tembakau;0.9;22.22
2017;December;SINGAPORE;Tembakau;175.10000000000002;1.58
2017;January;SLOVAKIA;Tembakau;500.0;11.04
2017;February;SLOVAKIA;Tembakau;500.0;11.04
2017;March;SLOVAKIA;Tembakau;500.0;11.04
2017;April;SLOVAKIA;Tembakau;500.0;11.04
2017;May;SLOVAKIA;Tembakau;500.0;11.04
2017;June;SLOVAKIA;Tembakau;500.0;11.04
2017;July;SLOVAKIA;Tembakau;500.0;11.04
2017;August;SLOVAKIA;Tembakau;500.0;11.04
2017;September;SLOVAKIA;Tembakau;500.0;11.04
2017;October;SLOVAKIA;Tembakau;500.0;11.04
2017;November;SLOVAKIA;Tembakau;500.0;11.04
2017;December;SLOVAKIA;Tembakau;500.0;11.04
2017;January;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;February;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;March;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;April;SOUTH AFRICA;Tembakau;28800.0;0.4
2017;May;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;June;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;July;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;August;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;September;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;October;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;November;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;December;SOUTH AFRICA;Tembakau;34560.0;0.4
2017;January;SPAIN;Tembakau;7025.56;39.28
2017;February;SPAIN;Tembakau;7025.56;39.28
2017;March;SPAIN;Tembakau;7025.56;39.28
2017;April;SPAIN;Tembakau;7200.0;7.51
2017;May;SPAIN;Tembakau;7025.56;39.28
2017;June;SPAIN;Tembakau;15251.4;16.5
2017;July;SPAIN;Tembakau;9159.0;10.96
2017;August;SPAIN;Tembakau;7025.56;39.28
2017;September;SPAIN;Tembakau;7025.56;39.28
2017;October;SPAIN;Tembakau;7025.56;39.28
2017;November;SPAIN;Tembakau;7025.56;39.28
2017;December;SPAIN;Tembakau;17667.2;4.23
2017;January;SRI LANKA;Tembakau;60828.75;16.31
2017;February;SRI LANKA;Tembakau;4018.3;18.51
2017;March;SRI LANKA;Tembakau;23682.9;15.01
2017;April;SRI LANKA;Tembakau;24218.75;13.34
2017;May;SRI LANKA;Tembakau;128461.33;21.46
2017;June;SRI LANKA;Tembakau;11313.9;16.15
2017;July;SRI LANKA;Tembakau;66053.0;15.88
2017;August;SRI LANKA;Tembakau;55543.22;29.04
2017;September;SRI LANKA;Tembakau;28224.4;33.8
2017;October;SRI LANKA;Tembakau;51114.35;19.46
2017;November;SRI LANKA;Tembakau;22654.8;13.33
2017;December;SRI LANKA;Tembakau;10075.15;21.49
2017;January;TUNISIA;Tembakau;67500.0;2.24
2017;February;TUNISIA;Tembakau;67500.0;2.24
2017;March;TUNISIA;Tembakau;67500.0;2.24
2017;April;TUNISIA;Tembakau;67500.0;2.24
2017;May;TUNISIA;Tembakau;10000.0;1.5
2017;June;TUNISIA;Tembakau;5000.0;11.86
2017;July;TUNISIA;Tembakau;67500.0;2.24
2017;August;TUNISIA;Tembakau;67500.0;2.24
2017;September;TUNISIA;Tembakau;67500.0;2.24
2017;October;TUNISIA;Tembakau;67500.0;2.24
2017;November;TUNISIA;Tembakau;100000.0;1.6
2017;December;TUNISIA;Tembakau;100000.0;2.03
2017;January;TURKEY;Tembakau;9000.0;3.25
2017;February;TURKEY;Tembakau;9000.0;3.25
2017;March;TURKEY;Tembakau;9000.0;3.25
2017;April;TURKEY;Tembakau;9000.0;3.25
2017;May;TURKEY;Tembakau;9000.0;3.25
2017;June;TURKEY;Tembakau;9000.0;3.25
2017;July;TURKEY;Tembakau;9000.0;3.25
2017;August;TURKEY;Tembakau;2020.0;16.36
2017;September;TURKEY;Tembakau;9000.0;3.25
2017;October;TURKEY;Tembakau;9000.0;3.25
2017;November;TURKEY;Tembakau;9000.0;3.25
2017;December;TURKEY;Tembakau;9000.0;3.25
2017;January;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;February;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;March;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;April;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;May;UNITED ARAB EMIRATES;Tembakau;13856.7;3.6
2017;June;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;July;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;August;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;September;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;October;UNITED ARAB EMIRATES;Tembakau;550.0;4.09
2017;November;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;December;UNITED ARAB EMIRATES;Tembakau;7241.5;3.6
2017;January;UNITED STATES;Tembakau;149305.0;1.12
2017;February;UNITED STATES;Tembakau;287457.7;0.93
2017;March;UNITED STATES;Tembakau;325012.0;1.87
2017;April;UNITED STATES;Tembakau;284948.0;2.66
2017;May;UNITED STATES;Tembakau;95200.0;0.52
2017;June;UNITED STATES;Tembakau;121600.0;0.64
2017;July;UNITED STATES;Tembakau;147600.0;0.53
2017;August;UNITED STATES;Tembakau;161200.0;0.67
2017;September;UNITED STATES;Tembakau;125960.0;0.61
2017;October;UNITED STATES;Tembakau;237400.0;0.58
2017;November;UNITED STATES;Tembakau;114005.0;0.63
2017;December;UNITED STATES;Tembakau;218200.0;1.28
2017;January;VIET NAM;Tembakau;83099.0;4.42
2017;February;VIET NAM;Tembakau;120396.0;4.84
2017;March;VIET NAM;Tembakau;107841.0;4.42
2017;April;VIET NAM;Tembakau;62532.0;3.6
2017;May;VIET NAM;Tembakau;63288.0;3.6
2017;June;VIET NAM;Tembakau;16553.0;3.6
2017;July;VIET NAM;Tembakau;107575.0;3.6
2017;August;VIET NAM;Tembakau;93470.0;3.6
2017;September;VIET NAM;Tembakau;49615.0;3.6
2017;October;VIET NAM;Tembakau;80785.0;3.6
2017;November;VIET NAM;Tembakau;111925.0;3.6
2017;December;VIET NAM;Tembakau;136036.0;4.22
2018;January;ALGERIA;Tembakau;53277.5;2.38
2018;February;ALGERIA;Tembakau;53277.5;2.38
2018;March;ALGERIA;Tembakau;53277.5;2.38
2018;April;ALGERIA;Tembakau;53277.5;2.38
2018;May;ALGERIA;Tembakau;53277.5;2.38
2018;June;ALGERIA;Tembakau;53277.5;2.38
2018;July;ALGERIA;Tembakau;53277.5;2.38
2018;August;ALGERIA;Tembakau;53277.5;2.38
2018;September;ALGERIA;Tembakau;53277.5;2.38
2018;October;ALGERIA;Tembakau;54000.0;3.24
2018;November;ALGERIA;Tembakau;53277.5;2.38
2018;December;ALGERIA;Tembakau;53277.5;2.38
2018;January;BELGIUM;Tembakau;75202.3;3.25
2018;February;BELGIUM;Tembakau;39600.0;5.7
2018;March;BELGIUM;Tembakau;23863.0;3.95
2018;April;BELGIUM;Tembakau;79200.0;2.19
2018;May;BELGIUM;Tembakau;285213.3;6.7
2018;June;BELGIUM;Tembakau;53460.0;3.75
2018;July;BELGIUM;Tembakau;129125.3;20.16
2018;August;BELGIUM;Tembakau;172173.5;12.45
2018;September;BELGIUM;Tembakau;66685.5;0.75
2018;October;BELGIUM;Tembakau;137268.6;3.22
2018;November;BELGIUM;Tembakau;148021.7;2.45
2018;December;BELGIUM;Tembakau;296763.8;1.39
2018;January;BULGARIA;Tembakau;19800.0;1.3
2018;February;BULGARIA;Tembakau;19800.0;1.3
2018;March;BULGARIA;Tembakau;19800.0;1.3
2018;April;BULGARIA;Tembakau;19800.0;1.3
2018;May;BULGARIA;Tembakau;19800.0;1.3
2018;June;BULGARIA;Tembakau;19800.0;1.3
2018;July;BULGARIA;Tembakau;19800.0;1.3
2018;August;BULGARIA;Tembakau;19800.0;1.3
2018;September;BULGARIA;Tembakau;19800.0;1.3
2018;October;BULGARIA;Tembakau;19800.0;1.3
2018;November;BULGARIA;Tembakau;19800.0;1.3
2018;December;BULGARIA;Tembakau;19800.0;1.3
2018;January;CAMBODIA;Tembakau;0.15;6.67
2018;February;CAMBODIA;Tembakau;10.0;1.0
2018;March;CAMBODIA;Tembakau;26000.0;2.9
2018;April;CAMBODIA;Tembakau;0.8;3.0
2018;May;CAMBODIA;Tembakau;26000.0;2.9
2018;June;CAMBODIA;Tembakau;26000.0;2.9
2018;July;CAMBODIA;Tembakau;26000.0;2.9
2018;August;CAMBODIA;Tembakau;26000.0;2.9
2018;September;CAMBODIA;Tembakau;26000.0;2.9
2018;October;CAMBODIA;Tembakau;128800.0;3.6
2018;November;CAMBODIA;Tembakau;26000.0;2.9
2018;December;CAMBODIA;Tembakau;26000.0;2.9
2018;January;CHINA;Tembakau;93500.0;12.26
2018;February;CHINA;Tembakau;93500.0;12.26
2018;March;CHINA;Tembakau;93500.0;12.26
2018;April;CHINA;Tembakau;93500.0;12.26
2018;May;CHINA;Tembakau;93500.0;12.26
2018;June;CHINA;Tembakau;93500.0;12.26
2018;July;CHINA;Tembakau;0.35;2.86
2018;August;CHINA;Tembakau;93500.0;12.26
2018;September;CHINA;Tembakau;0.5;2.0
2018;October;CHINA;Tembakau;93500.0;12.26
2018;November;CHINA;Tembakau;93500.0;12.26
2018;December;CHINA;Tembakau;93500.0;12.26
2018;January;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;February;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;March;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;April;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;May;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;June;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;July;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;August;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;September;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;October;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;November;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;December;CZECH REPUBLIC;Tembakau;11520.0;12.0
2018;January;DOMINICAN REPUBLIC;Tembakau;148113.0;3.71
2018;February;DOMINICAN REPUBLIC;Tembakau;543216.0;4.3
2018;March;DOMINICAN REPUBLIC;Tembakau;666600.0;3.22
2018;April;DOMINICAN REPUBLIC;Tembakau;230005.4;4.4
2018;May;DOMINICAN REPUBLIC;Tembakau;412085.4;5.85
2018;June;DOMINICAN REPUBLIC;Tembakau;137600.0;1.38
2018;July;DOMINICAN REPUBLIC;Tembakau;123189.8;9.58
2018;August;DOMINICAN REPUBLIC;Tembakau;159374.6;7.23
2018;September;DOMINICAN REPUBLIC;Tembakau;9000.0;13.0
2018;October;DOMINICAN REPUBLIC;Tembakau;54267.0;9.55
2018;November;DOMINICAN REPUBLIC;Tembakau;62012.0;4.28
2018;December;DOMINICAN REPUBLIC;Tembakau;54044.0;9.43
2018;January;EGYPT;Tembakau;40440.0;1.04
2018;February;EGYPT;Tembakau;40440.0;0.93
2018;March;EGYPT;Tembakau;40440.0;0.93
2018;April;EGYPT;Tembakau;89838.2;0.93
2018;May;EGYPT;Tembakau;128865.1;0.85
2018;June;EGYPT;Tembakau;40440.0;0.93
2018;July;EGYPT;Tembakau;137148.2;2.79
2018;August;EGYPT;Tembakau;40440.0;0.93
2018;September;EGYPT;Tembakau;38899.3;1.27
2018;October;EGYPT;Tembakau;47996.9;0.61
2018;November;EGYPT;Tembakau;94960.0;0.66
2018;December;EGYPT;Tembakau;56440.0;0.74
2018;January;FRANCE;Tembakau;19800.0;3.2
2018;February;FRANCE;Tembakau;19800.0;3.2
2018;March;FRANCE;Tembakau;19800.0;3.2
2018;April;FRANCE;Tembakau;18000.0;3.25
2018;May;FRANCE;Tembakau;19800.0;3.2
2018;June;FRANCE;Tembakau;19800.0;3.2
2018;July;FRANCE;Tembakau;19800.0;3.2
2018;August;FRANCE;Tembakau;19800.0;3.2
2018;September;FRANCE;Tembakau;19800.0;3.2
2018;October;FRANCE;Tembakau;19800.0;3.2
2018;November;FRANCE;Tembakau;19800.0;3.2
2018;December;FRANCE;Tembakau;19800.0;3.2
2018;January;GERMANY, FED. REP. OF;Tembakau;1500.57;98.99
2018;February;GERMANY, FED. REP. OF;Tembakau;5503.08;66.15
2018;March;GERMANY, FED. REP. OF;Tembakau;43200.0;4.5
2018;April;GERMANY, FED. REP. OF;Tembakau;7357.07;71.84
2018;May;GERMANY, FED. REP. OF;Tembakau;43445.27;21.44
2018;June;GERMANY, FED. REP. OF;Tembakau;4925.73;93.22
2018;July;GERMANY, FED. REP. OF;Tembakau;95840.59;10.51
2018;August;GERMANY, FED. REP. OF;Tembakau;15344.93;72.7
2018;September;GERMANY, FED. REP. OF;Tembakau;8807.65;91.79
2018;October;GERMANY, FED. REP. OF;Tembakau;13350.56;82.57
2018;November;GERMANY, FED. REP. OF;Tembakau;20381.52;67.1
2018;December;GERMANY, FED. REP. OF;Tembakau;18125.94;91.16
2018;January;HAITI;Tembakau;37500.0;0.56
2018;February;HAITI;Tembakau;37500.0;0.56
2018;March;HAITI;Tembakau;37500.0;0.56
2018;April;HAITI;Tembakau;37500.0;0.56
2018;May;HAITI;Tembakau;37500.0;0.56
2018;June;HAITI;Tembakau;37500.0;0.56
2018;July;HAITI;Tembakau;37500.0;0.56
2018;August;HAITI;Tembakau;37500.0;0.56
2018;September;HAITI;Tembakau;37500.0;0.56
2018;October;HAITI;Tembakau;37500.0;0.56
2018;November;HAITI;Tembakau;37500.0;0.56
2018;December;HAITI;Tembakau;37500.0;0.56
2018;January;HONDURAS;Tembakau;17609.2;11.49
2018;February;HONDURAS;Tembakau;17609.2;11.49
2018;March;HONDURAS;Tembakau;6822.54;75.12
2018;April;HONDURAS;Tembakau;17609.2;11.49
2018;May;HONDURAS;Tembakau;18060.0;10.65
2018;June;HONDURAS;Tembakau;18000.0;11.1
2018;July;HONDURAS;Tembakau;17609.2;11.49
2018;August;HONDURAS;Tembakau;17609.2;11.49
2018;September;HONDURAS;Tembakau;7215.32;67.85
2018;October;HONDURAS;Tembakau;17609.2;11.49
2018;November;HONDURAS;Tembakau;17609.2;5.75
2018;December;HONDURAS;Tembakau;17609.2;11.49
2018;January;HONG KONG;Tembakau;6.0;1.06
2018;February;HONG KONG;Tembakau;6.0;1.06
2018;March;HONG KONG;Tembakau;6.0;1.06
2018;April;HONG KONG;Tembakau;6.0;1.06
2018;May;HONG KONG;Tembakau;6.0;1.06
2018;June;HONG KONG;Tembakau;6.0;1.06
2018;July;HONG KONG;Tembakau;0.2;5.0
2018;August;HONG KONG;Tembakau;6.0;1.06
2018;September;HONG KONG;Tembakau;6.0;1.06
2018;October;HONG KONG;Tembakau;6.0;1.06
2018;November;HONG KONG;Tembakau;6.0;1.06
2018;December;HONG KONG;Tembakau;6.0;1.06
2018;January;HUNGARY;Tembakau;19800.0;2.15
2018;February;HUNGARY;Tembakau;19800.0;2.15
2018;March;HUNGARY;Tembakau;19800.0;2.15
2018;April;HUNGARY;Tembakau;19800.0;2.15
2018;May;HUNGARY;Tembakau;19800.0;2.15
2018;June;HUNGARY;Tembakau;19800.0;2.15
2018;July;HUNGARY;Tembakau;20000.0;1.0
2018;August;HUNGARY;Tembakau;39800.0;1.93
2018;September;HUNGARY;Tembakau;19800.0;2.15
2018;October;HUNGARY;Tembakau;13920.0;0.58
2018;November;HUNGARY;Tembakau;20000.0;1.0
2018;December;HUNGARY;Tembakau;19800.0;2.15
2018;January;ITALY;Tembakau;13140.0;3.545
2018;February;ITALY;Tembakau;20640.0;1.56
2018;March;ITALY;Tembakau;12720.0;3.7
2018;April;ITALY;Tembakau;2520.0;3.69
2018;May;ITALY;Tembakau;16920.0;3.55
2018;June;ITALY;Tembakau;13140.0;3.545
2018;July;ITALY;Tembakau;12600.0;3.51
2018;August;ITALY;Tembakau;1800.0;3.47
2018;September;ITALY;Tembakau;11520.0;3.5
2018;October;ITALY;Tembakau;10800.0;3.45
2018;November;ITALY;Tembakau;13140.0;3.545
2018;December;ITALY;Tembakau;7200.0;3.41
2018;January;JAPAN;Tembakau;171.0;23.61
2018;February;JAPAN;Tembakau;171.0;23.61
2018;March;JAPAN;Tembakau;171.0;23.61
2018;April;JAPAN;Tembakau;189.0;25.43
2018;May;JAPAN;Tembakau;171.0;23.61
2018;June;JAPAN;Tembakau;171.0;23.61
2018;July;JAPAN;Tembakau;171.0;23.61
2018;August;JAPAN;Tembakau;171.0;23.61
2018;September;JAPAN;Tembakau;171.0;23.61
2018;October;JAPAN;Tembakau;162.0;24.0
2018;November;JAPAN;Tembakau;171.0;23.61
2018;December;JAPAN;Tembakau;171.0;23.61
2018;January;KOREA, REPUBLIC OF;Tembakau;1410.0;7.06
2018;February;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;March;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;April;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;May;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;June;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;July;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;August;KOREA, REPUBLIC OF;Tembakau;0.3;10.0
2018;September;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;October;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;November;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;December;KOREA, REPUBLIC OF;Tembakau;34270.0;0.6
2018;January;LITHUANIA;Tembakau;17820.0;2.35
2018;February;LITHUANIA;Tembakau;17820.0;2.35
2018;March;LITHUANIA;Tembakau;17820.0;2.35
2018;April;LITHUANIA;Tembakau;17820.0;2.35
2018;May;LITHUANIA;Tembakau;17820.0;2.35
2018;June;LITHUANIA;Tembakau;17820.0;2.35
2018;July;LITHUANIA;Tembakau;17820.0;2.35
2018;August;LITHUANIA;Tembakau;17820.0;2.35
2018;September;LITHUANIA;Tembakau;17820.0;2.35
2018;October;LITHUANIA;Tembakau;17820.0;2.35
2018;November;LITHUANIA;Tembakau;17820.0;2.35
2018;December;LITHUANIA;Tembakau;17820.0;2.35
2018;January;MALAYSIA;Tembakau;3.0;0.83
2018;February;MALAYSIA;Tembakau;3.2;0.78
2018;March;MALAYSIA;Tembakau;13131.0;1.8
2018;April;MALAYSIA;Tembakau;5926.0;3.6
2018;May;MALAYSIA;Tembakau;5926.0;3.6
2018;June;MALAYSIA;Tembakau;5308.0;3.8
2018;July;MALAYSIA;Tembakau;19100.0;0.26
2018;August;MALAYSIA;Tembakau;5926.0;3.6
2018;September;MALAYSIA;Tembakau;11400.0;0.31
2018;October;MALAYSIA;Tembakau;6002.0;3.8
2018;November;MALAYSIA;Tembakau;15596.5;2.49
2018;December;MALAYSIA;Tembakau;5926.0;3.8
2018;January;MALTA;Tembakau;10000.0;3.85
2018;February;MALTA;Tembakau;10000.0;3.85
2018;March;MALTA;Tembakau;10000.0;2.0
2018;April;MALTA;Tembakau;10000.0;3.85
2018;May;MALTA;Tembakau;10000.0;3.85
2018;June;MALTA;Tembakau;10000.0;3.85
2018;July;MALTA;Tembakau;10000.0;3.85
2018;August;MALTA;Tembakau;10000.0;3.85
2018;September;MALTA;Tembakau;10000.0;3.85
2018;October;MALTA;Tembakau;10000.0;3.85
2018;November;MALTA;Tembakau;10000.0;3.85
2018;December;MALTA;Tembakau;10000.0;3.85
2018;January;MOROCCO;Tembakau;54000.0;2.95
2018;February;MOROCCO;Tembakau;54000.0;2.95
2018;March;MOROCCO;Tembakau;54000.0;2.95
2018;April;MOROCCO;Tembakau;54000.0;2.95
2018;May;MOROCCO;Tembakau;36000.0;2.95
2018;June;MOROCCO;Tembakau;72000.0;2.95
2018;July;MOROCCO;Tembakau;54000.0;2.95
2018;August;MOROCCO;Tembakau;54000.0;2.95
2018;September;MOROCCO;Tembakau;54000.0;2.95
2018;October;MOROCCO;Tembakau;54000.0;2.95
2018;November;MOROCCO;Tembakau;54000.0;2.95
2018;December;MOROCCO;Tembakau;54000.0;2.95
2018;January;NETHERLANDS;Tembakau;65604.11;7.69
2018;February;NETHERLANDS;Tembakau;81290.1;6.68
2018;March;NETHERLANDS;Tembakau;79984.58;5.27
2018;April;NETHERLANDS;Tembakau;56616.42;9.02
2018;May;NETHERLANDS;Tembakau;19197.75;23.6
2018;June;NETHERLANDS;Tembakau;36000.0;2.84
2018;July;NETHERLANDS;Tembakau;11329.42;32.69
2018;August;NETHERLANDS;Tembakau;38400.0;2.55
2018;September;NETHERLANDS;Tembakau;100955.95;7.7
2018;October;NETHERLANDS;Tembakau;24840.0;1.5
2018;November;NETHERLANDS;Tembakau;1383.38;124.45
2018;December;NETHERLANDS;Tembakau;1244.72;119.95
2018;January;NICARAGUA;Tembakau;18067.0;5.5
2018;February;NICARAGUA;Tembakau;54000.0;9.64
2018;March;NICARAGUA;Tembakau;18000.0;6.0
2018;April;NICARAGUA;Tembakau;30390.9;10.120000000000001
2018;May;NICARAGUA;Tembakau;18000.0;10.75
2018;June;NICARAGUA;Tembakau;30390.9;10.120000000000001
2018;July;NICARAGUA;Tembakau;18000.0;9.97
2018;August;NICARAGUA;Tembakau;18000.0;1.63
2018;September;NICARAGUA;Tembakau;36800.0;7.52
2018;October;NICARAGUA;Tembakau;18000.0;10.56
2018;November;NICARAGUA;Tembakau;30390.9;10.120000000000001
2018;December;NICARAGUA;Tembakau;36000.0;7.5
2018;January;PAPUA NEW GUINEA;Tembakau;12.0;1.89
2018;February;PAPUA NEW GUINEA;Tembakau;12.0;1.89
